SK_ID_CURR,AMT_INSTALMENT,AMT_PAYMENT,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT
105561,4697,836,-436,-929
100004,2623,1675,-638,-652
101244,512,2479,-1017,-1266
104353,1121,4337,-682,-1116
105024,4289,1231,-123,-1157
105868,1755,2225,-155,-617
106631,1064,2489,-224,-413
102100,2116,709,-585,-960
107017,329,1417,-439,-124
101617,2339,4136,-92,-251
101772,4158,3966,-282,-709
100598,933,835,-809,-852
101131,4400,2886,-626,-102
106642,4956,3854,-931,-1030
101955,1827,3931,-606,-528
100726,4078,4733,-610,-1249
102851,1885,1841,-1145,-288
103902,3346,873,-410,-950
101382,4570,4824,-736,-1069
104604,3785,2663,-586,-1142
104644,681,4477,-932,-153
101027,1234,2845,-1280,-1495
104968,4187,777,-1337,-663
100112,1637,1061,-712,-325
101292,3704,2693,-1020,-1114
107536,677,833,-1132,-1206
105987,537,1092,-359,-763
103444,4455,3533,-209,-1040
105959,3771,2835,-1356,-798
100961,1738,1131,-1450,-417
104913,4497,4328,-362,-1020
105887,335,1946,-765,-1323
103635,477,3883,-124,-594
106829,3318,781,-825,-1016
100496,649,3244,-507,-1494
106586,3217,72,-1464,-902
105076,1146,2582,-24,-999
102831,2090,3056,-1004,-1383
107467,2298,2908,-62,-684
101107,2061,2675,-1130,-282
104582,4636,4374,-671,-476
100660,4034,2769,-749,-1430
103856,4491,3157,-861,-1061
104599,2230,3718,-351,-897
104434,4740,2580,-1090,-1349
102757,2101,1452,-878,-1398
100017,3242,1198,-1438,-719
103982,167,1863,-188,-173
102989,3399,4101,-538,-1198
101679,1359,636,-1147,-453
101201,2009,1000,-165,-1334
100871,2227,1121,-882,-1145
100724,4605,3580,-255,-1030
101631,4330,3209,-1368,-446
105767,948,1535,-1085,-979
101942,632,3342,-1300,-258
107268,1286,3280,-210,-1135
106784,1103,3319,-923,-991
101533,182,2353,-75,-1040
104353,127,2269,-1127,-297
103742,3907,4343,-242,-914
106445,3626,2878,-583,-1428
103363,554,2903,-395,-259
103150,964,1733,-1162,-1347
107671,4630,1290,-425,-614
100692,3949,1192,-517,-255
104141,3785,2667,-215,-999
105246,1342,3615,-1321,-703
102484,2291,1297,-48,-1441
100575,262,295,-194,-768
107012,1583,4063,-1022,-875
101371,4423,3001,-893,-1021
106226,927,3569,-22,-965
103155,2065,3864,-168,-97
101676,4342,870,-188,-980
105617,4887,4159,-1094,-65
105714,1364,4465,-1296,-532
100095,329,3512,-977,-495
104275,3873,2202,-1367,-197
104925,2934,4023,-386,-1178
105077,1030,1521,-334,-1324
103607,1446,3915,-457,-1037
105138,772,4078,-1021,-1193
105256,804,992,-1483,-729
102504,2837,4827,-495,-1026
104537,4195,3063,-486,-564
104000,1392,2473,-76,-75
104190,1598,251,-521,-505
102027,3698,577,-1268,-1473
106421,2910,2867,-408,-294
104249,3716,2410,-1376,-230
106641,4175,3203,-7,-238
101180,4947,3608,-667,-1100
100604,4480,2379,-1076,-1078
103928,301,1501,-86,-1396
102657,2003,2418,-723,-1413
105280,1130,3569,-348,-658
106823,2276,919,-1459,-1335
101604,3760,3354,-738,-798
103008,2326,1199,-1244,-7
105806,3999,1536,-1138,-1266
102235,4594,4176,-859,-213
105781,2945,260,-17,-854
106322,2639,1707,-1201,-755
105359,3408,4230,-1151,-1085
102957,2510,2502,-528,-1303
102921,197,3024,-966,-1057
103347,1543,3218,-1028,-1283
101437,2834,2671,-229,-249
103273,4855,3379,-1496,-1414
107847,2303,4895,-1316,-462
101981,414,1786,-1194,-509
103323,3089,2064,-234,-407
105496,3509,2469,-1212,-571
102983,1246,4566,-650,-1322
107748,4037,1858,-1368,-1310
102223,3089,533,-789,-105
103037,3875,1894,-280,-1081
102009,2753,832,-691,-646
100124,2527,1506,-1147,-115
106134,2778,4279,-699,-455
105849,4294,1785,-437,-811
105918,4271,1321,-1257,-688
100415,3775,3137,-476,-477
100925,1038,1934,-568,-1459
106797,1481,4196,-418,-1169
104796,102,2170,-1467,-1055
106619,1834,4166,-1233,-1429
105049,1871,3734,-1385,-1262
106618,1996,4685,-404,-1098
100381,3170,4361,-77,-649
103734,1374,3613,-1239,-695
103184,1744,2744,-1206,-425
104600,1280,1928,-1140,-376
107569,3776,1085,-464,-1123
107496,227,1953,-265,-689
101423,946,3095,-797,-1361
107405,2055,3405,-98,-931
107461,4020,1666,-1071,-426
102577,2738,2569,-1028,-1057
100707,4865,222,-87,-570
101212,600,167,-1422,-10
102457,2957,4260,-286,-587
107659,3654,4925,-814,-773
100806,1528,3623,-642,-1383
107813,2760,3870,-1250,-1284
103919,2122,2271,-678,-1228
102337,4381,3929,-453,-1255
106211,502,1555,-1345,-369
100980,1886,1574,-271,-765
106468,1344,4500,-1334,-336
103890,4532,3722,-1436,-454
107748,1512,204,-1493,-232
100616,174,4237,-939,-250
105630,1074,1808,-808,-456
102447,3528,2403,-1077,-610
103245,4575,3639,-169,-638
100629,4342,4362,-539,-10
101243,1741,2916,-358,-79
105895,2407,1601,-1183,-683
101617,1388,3295,-1465,-1148
104881,3028,2984,-664,-660
107067,1596,4337,-1028,-278
103592,2436,1946,-1431,-598
102911,758,4228,-555,-190
105557,2457,1224,-330,-1114
104121,3375,4981,-802,-487
105569,344,4543,-895,-1211
106941,417,2605,-1170,-1109
102922,1560,1714,-697,-283
105632,3879,4747,-622,-1177
102330,3684,4507,-1390,-1164
101500,2703,3212,-905,-1428
106704,1959,1496,-637,-1333
106409,1020,3388,-304,-1233
104736,2481,2959,-249,-595
105686,4380,3959,-898,-116
101457,4654,4468,-391,-827
107404,1060,381,-1099,-397
102825,2743,3073,-668,-230
106476,1414,1660,-1168,-243
103796,2038,4772,-1427,-1188
101477,2053,3150,-1245,-1224
103546,1829,1478,-374,-461
104399,2289,3385,-376,-849
100605,4052,1004,-1017,-358
103496,3950,3871,-1185,-709
105116,1091,1324,-926,-645
105923,453,3463,-554,-209
106174,1375,3652,-424,-55
100408,177,1924,-1385,-77
100029,3082,2946,-838,-935
106176,3656,667,-1097,-988
100140,930,3394,-432,-403
103829,1301,616,-257,-1181
102613,894,4986,-489,-112
106899,2191,4703,-1454,-593
102547,3791,2521,-1166,-918
105796,4823,2138,-204,-1131
106924,2738,4114,-661,-288
107288,576,3334,-1218,-627
101813,4125,4079,-627,-461
101282,2845,3206,-1168,-1171
105117,1527,3822,-1321,-861
105456,1153,3174,-1293,-25
101689,1635,1527,-998,-1190
100368,4119,1290,-258,-64
101374,1228,3778,-118,-996
102123,4215,855,-512,-383
103241,3000,4693,-655,-1153
103863,480,2916,-967,-356
101315,168,645,-617,-696
105040,1259,3176,-439,-1120
100033,699,3450,-133,-455
101397,2837,2234,-1052,-1487
104125,1642,75,-268,-277
105502,1848,1224,-886,-17
105329,4696,4741,-1066,-710
106368,4097,3725,-289,-972
103910,379,3670,-273,-48
101882,3954,2171,-852,-1226
104845,3883,3836,-876,-120
102874,4245,569,-256,-537
107406,2852,4323,-124,-55
104062,1065,4119,-1300,-332
105200,719,2983,-209,-1113
101193,4118,2293,-737,-1193
105911,2364,3796,-1061,-1342
103850,4533,3186,-807,-1300
105523,4639,2888,-134,-600
107869,3877,396,-809,-1451
101393,1865,1749,-1243,-287
104313,2254,51,-716,-807
100750,1704,3010,-251,-1258
104751,4400,2151,-152,-1016
105693,1926,2629,-220,-119
106859,4605,477,-171,-1449
103583,4499,1131,-258,-1454
102940,2832,105,-457,-332
102900,1341,3288,-539,-1096
104945,4876,3892,-141,-311
100304,4760,2173,-932,-333
103719,317,3416,-87,-106
107791,2060,1445,-391,-845
104986,4247,301,-515,-1306
103919,1955,495,-1162,-313
102233,2923,3434,-980,-1164
106779,3443,369,-384,-923
105668,4438,150,-50,-328
101575,3844,4504,-612,-198
102702,3210,4325,-942,-772
103796,2182,2199,-138,-1146
105796,3338,328,-207,-82
103771,2671,2843,-72,-254
106286,3087,657,-1373,-398
107316,3160,3638,-541,-838
100315,3023,131,-1339,-415
101422,559,983,-1308,-1193
101776,2338,2438,-1451,-1174
107646,457,4846,-991,-511
106182,3128,3383,-799,-721
107112,2263,1523,-188,-886
107824,1633,1700,-1151,-863
104267,591,4951,-878,-47
105628,3306,3439,-802,-722
106967,3976,4665,-1230,-1199
102445,4644,4772,-1395,-627
106323,2163,3274,-149,-968
107354,2709,94,-1472,-91
102948,4016,239,-1189,-1415
100254,3022,1298,-232,-860
103665,3523,964,-1451,-1009
101813,1441,4987,-454,-460
104714,1466,2497,-1481,-435
104410,198,428,-311,-1221
104938,3554,4541,-172,-856
101340,3215,2130,-867,-259
105161,4260,134,-615,-1283
102057,1626,4070,-1015,-365
100700,573,2836,-914,-571
104850,1263,2733,-838,-1241
105135,267,1096,-98,-224
102188,1107,4410,-732,-1084
101140,3938,1531,-810,-72
101965,4117,751,-1338,-576
104772,3309,3388,-310,-1487
100586,3439,2878,-18,-776
106340,3046,3104,-1329,-235
100978,3662,1430,-505,-1319
106374,840,430,-877,-463
101397,1407,586,-1048,-359
101002,677,3472,-1070,-1461
101154,1273,143,-1031,-32
103293,2700,1894,-1,-1209
101179,1754,4104,-1030,-767
106096,3283,2253,-1091,-368
107211,4611,3712,-1334,-840
103150,1040,646,-7,-302
101704,2790,2185,-1074,-1095
107589,3118,2250,-96,-254
105665,2330,1189,-284,-1343
101435,2406,1756,-671,-89
101723,4404,1703,-5,-1045
100022,2605,4369,-1332,-478
104434,1963,3580,-1286,-655
105971,264,4086,-779,-213
102042,206,4198,-6,-852
107461,4166,870,-704,-566
105351,4021,1052,-31,-392
100281,2879,1125,-878,-1222
105348,3761,1109,-932,-157
101202,1342,545,-151,-195
105370,2772,106,-726,-685
104165,132,2228,-1362,-1474
102024,4359,3405,-1341,-1448
103560,769,1858,-309,-343
100921,2672,3443,-595,-20
104838,1862,4077,-1169,-370
105996,279,2562,-1466,-512
105965,933,2958,-1327,-429
105449,185,1457,-722,-947
104229,2774,3695,-516,-1084
101115,3850,2652,-790,-1295
100564,1805,759,-1319,-481
102132,4189,625,-1211,-1268
106932,4962,2887,-1351,-741
100011,318,3572,-723,-246
103361,1748,2132,-1476,-227
101698,1848,4232,-877,-380
102873,1464,2146,-260,-896
106508,3176,3951,-1395,-170
102107,2424,1967,-132,-422
101950,2135,2832,-258,-1473
106456,1484,3754,-30,-484
100758,2236,2414,-342,-56
103284,3175,3748,-111,-993
106271,1989,1921,-1045,-1087
106668,143,3438,-234,-1234
106855,3743,1529,-300,-1456
102391,2199,1903,-1052,-932
101671,1136,2768,-89,-1172
102986,736,4242,-470,-1063
102239,4268,2346,-463,-316
106421,176,227,-977,-431
106954,1946,2965,-565,-828
100951,3427,1621,-396,-813
105651,4463,2780,-1017,-76
106661,2027,2315,-32,-825
106167,1067,4666,-748,-1268
102538,4861,1660,-1384,-96
107459,1607,4226,-589,-1304
106625,1104,2492,-790,-583
102916,4182,2748,-281,-464
104771,2455,1565,-622,-1041
101849,2188,810,-279,-847
105011,3444,1196,-1212,-677
105952,4234,775,-1173,-1102
107185,4431,1677,-321,-332
101833,2534,1197,-949,-817
105978,2680,3032,-146,-1349
105942,4083,224,-1305,-196
100492,1640,3189,-838,-783
102535,831,107,-1013,-925
106437,3103,1557,-308,-1333
101469,3502,1876,-506,-181
101383,4883,1388,-487,-137
105915,4130,1662,-761,-867
103626,846,422,-697,-1477
103820,2426,4278,-1006,-1262
103732,2412,2018,-473,-174
103227,3249,4799,-977,-1366
106347,1058,4746,-384,-1185
106466,1557,2392,-985,-381
102269,2036,4735,-865,-301
103281,2869,2144,-598,-76
104877,3776,3935,-321,-506
101876,2316,473,-761,-1370
104895,1378,4911,-497,-595
107683,198,1246,-155,-400
106480,628,4379,-145,-1173
105880,2573,533,-38,-76
101534,206,529,-1076,-1206
106888,3365,2854,-1306,-343
102741,4131,1646,-993,-842
102696,3933,2418,-1139,-317
103399,3644,4066,-730,-1165
100553,1922,2215,-477,-1437
105968,2909,622,-757,-279
102668,3801,4683,-1454,-1238
103479,2598,947,-596,-788
105714,3989,3759,-579,-68
101087,435,1858,-1309,-841
104638,3321,3614,-612,-152
104703,3734,888,-503,-664
100878,2916,4661,-1494,-557
100380,3320,2875,-1111,-306
105333,111,1390,-293,-136
105496,3305,1001,-704,-501
103726,3336,132,-532,-356
101171,2048,672,-1374,-353
106738,981,2819,-36,-1407
105395,1824,2923,-450,-992
102309,939,2060,-1366,-572
104907,3837,1572,-70,-472
104007,884,653,-81,-1043
104323,407,3605,-1107,-491
107658,4389,745,-110,-670
102360,4681,2440,-1034,-1412
105476,2323,3672,-1131,-1333
103345,2965,1537,-1125,-1097
105184,2027,2150,-365,-5
105518,915,3324,-1322,-1102
107625,1784,3608,-329,-971
107675,4831,2598,-35,-1193
106745,2898,4901,-627,-904
104557,581,2856,-849,-326
106936,310,3932,-104,-104
101768,1032,903,-432,-1338
107278,4099,223,-1194,-1239
105363,3256,1178,-221,-500
105080,1633,3828,-894,-593
100466,4618,1225,-604,-559
102442,3077,3657,-1127,-68
101445,1587,2886,-1225,-88
101823,4245,3974,-1427,-829
107245,1678,2777,-1424,-666
107304,4349,2940,-318,-1465
102924,4504,2197,-192,-987
102730,3956,4792,-874,-274
102418,2383,2296,-207,-890
100448,162,757,-183,-770
104974,890,123,-1307,-227
106010,452,3026,-1163,-545
104561,3518,1472,-1376,-1082
107763,922,3102,-956,-525
106205,3486,463,-1,-163
103476,4840,1778,-593,-629
106018,4552,1968,-907,-306
102295,402,979,-782,-1494
106874,1288,1567,-198,-680
102542,1487,366,-650,-1239
107550,1605,4955,-630,-182
104890,1669,1201,-837,-755
106188,1040,2035,-1224,-1092
103207,3497,1282,-916,-639
105820,3568,169,-254,-389
100454,3025,2114,-772,-199
100197,1709,874,-1129,-1205
107629,2072,1606,-18,-640
104603,2996,2739,-1017,-1493
104159,4432,712,-321,-1450
103981,4304,1458,-1050,-110
106053,1340,1524,-1463,-577
102114,4451,3585,-500,-255
106651,3523,272,-1192,-920
104991,2595,2015,-898,-135
107553,2600,323,-240,-1117
101428,2255,4397,-841,-812
102958,749,3600,-660,-595
105471,3566,1184,-163,-183
103947,2253,3025,-477,-1330
102167,4026,1652,-1458,-696
104452,4910,4489,-621,-288
101086,381,212,-1404,-84
103635,1956,1522,-717,-186
101941,2443,2483,-760,-801
105468,351,1766,-185,-1454
101662,4445,4729,-1152,-389
105931,3817,3757,-1227,-295
103146,754,2853,-698,-26
101122,3484,1604,-1085,-1206
104149,4573,1803,-1319,-1156
107650,718,245,-892,-1166
100766,3130,541,-471,-390
104384,3489,834,-418,-1109
106295,4327,4518,-523,-176
106333,794,638,-1072,-1
105259,4157,693,-220,-737
101354,869,1906,-702,-617
103570,1048,2610,-1488,-674
105001,4279,2688,-575,-1202
103720,179,2887,-1015,-560
107757,753,4264,-597,-1280
101603,4107,2524,-623,-633
104030,2503,4744,-190,-637
103718,4275,2209,-1145,-1238
101073,1339,4788,-3,-53
100249,1140,3705,-292,-1267
103271,2015,2807,-1306,-387
104907,3117,617,-1107,-307
103667,969,2094,-821,-1427
101591,1168,4223,-1365,-981
106393,3300,4332,-1347,-283
100563,2928,125,-871,-1434
103405,1876,1732,-655,-371
101955,2786,4667,-1319,-1415
100966,4801,558,-894,-1032
103860,2489,2448,-1099,-1387
105703,4478,1595,-1037,-676
106557,775,4451,-393,-68
102559,319,4788,-397,-23
103696,2750,118,-1084,-82
106809,3475,3952,-1231,-987
106004,2933,620,-1290,-1252
107686,183,4397,-321,-908
103920,3124,2164,-817,-884
104856,3624,4298,-843,-1461
105882,1449,952,-808,-378
102030,1559,768,-347,-239
106288,607,4446,-577,-1258
106710,819,2660,-325,-1058
104929,4020,3576,-593,-243
103453,4281,1246,-914,-387
104631,1339,1830,-1278,-1220
102511,2847,3955,-1020,-491
104855,3055,594,-258,-1450
100151,4218,1070,-110,-2
102362,3070,2152,-593,-1331
101106,3075,1177,-41,-917
107127,642,3424,-135,-1028
104792,2009,3017,-135,-1009
104851,3231,1264,-1375,-1409
103281,259,1134,-1297,-939
106498,1461,2095,-364,-141
102000,2286,4235,-756,-822
101178,1909,4120,-736,-494
101842,3596,3391,-496,-707
102303,4072,179,-1198,-799
107237,1127,3079,-1303,-538
104081,4181,2369,-1012,-1339
106081,3126,3903,-723,-333
106241,329,1056,-329,-923
102466,618,1491,-629,-1364
100581,3823,3075,-346,-60
104578,278,829,-1412,-978
101299,847,1542,-743,-1207
106986,3969,1467,-893,-578
107867,3439,4504,-452,-1372
100906,3819,4747,-1065,-796
101922,2346,1993,-20,-1293
101522,4539,1932,-1115,-47
106589,4218,3205,-378,-522
101372,1247,3856,-401,-214
103348,4221,4010,-593,-525
106147,2183,2680,-559,-690
102360,2453,66,-1451,-980
105717,2191,4494,-1075,-1147
104274,2215,4813,-1002,-1047
105604,3789,1256,-212,-3
105967,2289,3733,-277,-660
107295,1436,4368,-1090,-1390
101690,1695,968,-1434,-614
102498,1427,3516,-875,-424
106295,3677,1073,-507,-1347
103737,1143,2018,-516,-1227
103938,255,696,-733,-1402
100835,2962,3528,-446,-49
106792,4419,4245,-1491,-280
106079,527,3675,-229,-1385
106586,3384,2621,-119,-534
106187,4639,3824,-1252,-152
104721,4820,4983,-941,-153
102393,659,2644,-44,-240
107506,2427,1649,-274,-279
104529,2493,4236,-268,-1154
104470,526,3375,-698,-636
105333,2105,4141,-1300,-345
104173,2306,205,-1332,-776
106343,4955,694,-1228,-783
105914,3364,1597,-85,-371
101601,4001,3336,-309,-73
103955,4431,4687,-123,-101
107713,2119,4949,-179,-1348
101611,4064,4121,-458,-645
106083,2065,2493,-778,-523
104828,1041,2798,-1346,-380
100527,2865,2309,-1474,-913
104262,3908,1980,-854,-170
106656,2791,4402,-126,-295
103167,4448,3683,-1273,-1398
107758,1091,1630,-613,-912
102450,2001,1374,-1251,-1332
101483,2642,4092,-829,-131
100573,2308,619,-1031,-1110
105188,3334,3011,-81,-476
105974,2299,3301,-712,-1428
101472,1849,2423,-482,-1321
102785,1734,1085,-842,-832
102966,4832,1391,-954,-1037
103850,1559,2480,-533,-624
105537,2600,2592,-121,-208
105494,671,1443,-447,-1208
106036,4844,610,-537,-1025
107632,413,1189,-486,-812
100513,2361,1826,-522,-1195
107837,4686,1052,-1089,-910
105739,3021,4534,-560,-216
104116,1628,1225,-1420,-643
107443,2962,1023,-1108,-423
105469,1179,409,-994,-626
103844,1132,3945,-1204,-111
103521,2095,1456,-1344,-432
103625,3745,3598,-335,-633
100865,3516,2615,-1186,-1196
100757,856,1804,-1298,-157
101966,4711,1784,-64,-332
102000,369,3446,-480,-1006
102136,2837,1688,-141,-370
100163,903,891,-1419,-1115
105111,4748,2836,-1155,-736
100676,4544,1894,-371,-436
105128,3550,1586,-969,-1186
107409,2374,3932,-301,-154
104359,4832,1261,-748,-526
104011,520,2936,-1452,-270
103911,849,1994,-1422,-22
106324,3952,2248,-613,-65
107018,519,3824,-370,-1148
103173,3320,1836,-780,-1196
103287,2728,2998,-562,-294
100263,3802,4817,-227,-473
101123,561,1847,-1324,-471
105952,558,1996,-88,-779
106496,1055,3143,-1437,-1441
104261,842,2572,-1327,-421
106227,3657,1941,-631,-1022
102723,612,4694,-1073,-821
102426,3085,4470,-826,-997
101576,1891,1826,-1159,-418
100441,967,4275,-1321,-898
104434,3491,2354,-1133,-444
102297,3579,4590,-1437,-356
100277,2714,3966,-180,-41
103983,2414,4530,-664,-575
102224,3779,4958,-307,-1200
103764,675,1404,-1258,-386
106576,1435,3301,-482,-1479
107348,2598,4782,-473,-888
106961,2895,2961,-894,-1015
100593,2411,2948,-699,-858
102600,1831,2736,-130,-1451
101953,2575,1904,-278,-492
102266,3285,3597,-762,-987
100426,3490,2240,-509,-1313
101693,232,3675,-905,-320
104601,602,4801,-527,-1125
107430,2559,4419,-1302,-654
100759,3593,3251,-1431,-441
107285,2637,1096,-1148,-975
102390,638,1380,-755,-627
103203,2994,3299,-345,-1170
103709,544,1728,-634,-473
105277,2219,3654,-815,-1037
103519,4665,3925,-602,-122
105899,1105,2008,-82,-127
105336,4191,235,-1224,-378
101813,1606,1348,-1312,-1030
103460,1934,2453,-1114,-571
105725,2773,2974,-495,-686
101669,2260,999,-773,-558
105747,633,1264,-951,-597
105846,4773,3934,-658,-317
104110,4775,1274,-1245,-491
102205,2339,2511,-113,-914
105417,3298,3748,-1324,-675
100032,1912,4857,-1369,-666
105491,4109,1689,-374,-694
101637,693,4606,-396,-1243
105286,4403,3098,-797,-1488
103441,890,2500,-1390,-812
101671,3913,4636,-964,-306
106593,808,3680,-379,-398
102935,1475,1513,-367,-356
106694,1387,1194,-469,-700
103569,3502,4063,-33,-100
106659,2020,2949,-1283,-1351
106271,3750,1434,-850,-401
102211,4842,2701,-101,-449
103914,3479,890,-802,-919
103592,1422,260,-93,-1137
103030,3321,4009,-349,-100
107323,4422,982,-1038,-14
107079,2745,238,-704,-1409
105569,3975,3232,-173,-1458
100922,3085,2659,-687,-214
103738,1778,4667,-583,-16
102323,146,1997,-884,-1112
106020,4038,4222,-139,-320
107663,3104,943,-792,-136
102636,2728,1436,-838,-1067
102755,2642,2048,-654,-1308
104093,3013,3367,-204,-501
107409,3998,4140,-98,-1368
106096,4138,2841,-666,-1408
100682,3874,4392,-118,-219
106020,2534,3531,-1351,-699
104712,4272,1268,-532,-669
101301,253,2033,-1359,-596
107683,3041,3233,-312,-404
105876,2945,2303,-696,-1086
105054,429,991,-599,-624
105082,4712,3191,-895,-424
106935,2716,4648,-356,-1318
101486,2907,3629,-53,-1157
100114,4802,4482,-704,-878
103713,3335,83,-587,-852
106705,2192,541,-367,-558
102150,4019,2583,-50,-491
106671,2159,2173,-923,-951
105003,1950,439,-261,-689
106838,1108,1643,-302,-1305
107491,3840,2693,-1153,-358
100332,1832,1939,-923,-219
106750,2122,2486,-49,-1356
104168,4195,1759,-503,-1067
103589,3726,471,-869,-1135
100386,2301,3514,-337,-695
104171,4969,3598,-1085,-17
103105,445,4776,-599,-874
103326,3203,1125,-549,-530
106299,2545,2972,-618,-113
104323,3756,3260,-819,-307
105662,2496,1861,-817,-402
103321,3077,3390,-1049,-322
100064,3502,4785,-506,-1012
106960,3292,2017,-1065,-501
100287,3859,3024,-60,-891
107512,4973,4034,-796,-1099
100642,1637,270,-505,-1417
107505,717,890,-1166,-183
101771,439,1902,-639,-1060
102915,4339,4992,-1222,-377
102436,721,458,-940,-338
103176,4606,3771,-263,-1129
104812,1564,3834,-8,-268
105217,1414,2217,-1176,-341
102932,2932,2284,-820,-1371
106886,4800,4575,-752,-115
103841,2722,4554,-858,-1143
102338,4443,2367,-1418,-487
107442,4123,1603,-1459,-1015
104457,2966,4166,-218,-579
101313,4239,1944,-867,-1060
105946,995,1539,-222,-969
105131,659,1912,-1316,-1046
106928,1630,1186,-1159,-565
105244,2399,3800,-1047,-219
105486,1253,3466,-774,-751
