SK_ID_CURR,DAYS_BIRTH,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,SCORE,TARGET
101422,-12890,14492,260259,1375,-13088,0.8861809315031629,1
101423,-18208,10987,111414,4043,-11242,0.921774615009768,1
101424,-14655,3963,82227,2585,-14450,0.9350176685540932,1
101425,-13831,4349,572,4067,-3419,0.16484258805993937,0
101426,-8366,4376,159070,4006,-2646,0.9268786187261894,1
101427,-25022,1177,104592,1483,-9634,0.9431784829251182,1
101428,-16092,11686,317118,2800,-10376,0.9215877265994301,1
101429,-10915,8251,159155,1198,-13180,0.7866992814463536,0
101430,-14448,2948,472940,2809,-3075,0.8703554804512182,1
101431,-9741,10304,5727,2751,-7845,0.17441573779710184,0
101432,-9174,3815,291297,4175,-955,0.9129990746025297,1
101433,-20959,10812,419124,633,-6812,0.8954827545964169,1
101434,-10905,19139,133669,3495,-3452,0.8381758124129374,1
101435,-19559,3397,39362,3257,-7361,0.8805006463373868,1
101436,-19029,3199,103652,2524,-10013,0.9779997581153237,1
101437,-17168,10031,207230,2749,-12874,0.8783774241306972,1
101438,-13029,10649,69397,1595,-9596,0.8043372365242049,1
101439,-23301,14992,366803,1887,-6196,0.8351151595606643,1
101440,-25314,4535,112818,2270,-11038,0.9361668629512907,1
101441,-24325,12769,80454,1628,-9170,0.8303023914210063,1
101442,-23418,14333,44593,954,-10671,0.5242986077029465,0
101443,-17736,7705,118381,1079,-7418,0.9055462445585993,1
101444,-24206,17780,362228,3859,-7617,0.8201945946827749,1
101445,-17752,15500,311085,4379,-8465,0.9180681562711209,1
101446,-13594,11127,427425,4683,-1514,0.8441769906115708,1
101447,-24775,11457,160085,3513,-10932,0.8625658009681184,1
101448,-17555,14247,242758,2039,-3714,0.907920929383686,1
101449,-21402,2394,269813,427,-11837,0.8496240420167933,1
101450,-17982,17512,450363,4402,-8070,0.8320062668164105,1
101451,-13469,18065,292316,3962,-11885,0.7810452236657892,0
101452,-7558,4638,22004,3332,-9162,0.9432234144667866,1
101453,-16924,17667,287983,1322,-10937,0.7992962962799701,0
101454,-22320,4963,18287,719,-6188,0.5832253397924683,0
101455,-9661,4634,458898,3475,-3773,0.9498587223499079,1
101456,-15020,6494,230296,2515,-12923,0.9110141121696438,1
101457,-14061,10052,469795,4931,-3507,0.9306949383080988,1
101458,-8652,5006,450332,214,-273,1.0039277807983484,1
101459,-11056,11177,76019,2217,-13923,0.7894887928246599,0
101460,-22649,14425,351001,1592,-12824,0.879045088423706,1
101461,-19586,10137,33211,3141,-7390,0.5882331400670403,0
101462,-17877,19837,174575,2507,-6098,0.8091105351753517,1
101463,-14138,10716,354434,3335,-3140,0.9218040034795705,1
101464,-15359,4741,120237,392,-3241,0.7632488041414259,0
101465,-11822,11380,386238,1958,-14122,0.8822070065003238,1
101466,-12065,14073,152935,2462,-8203,0.8907419590539822,1
101467,-24095,11827,89774,102,-12995,0.8485358482232467,1
101468,-10777,5683,53755,2505,-3780,0.8484103587956426,1
101469,-23618,1269,241371,2861,-8409,1.0770491852535413,1
101470,-8750,16525,64628,2030,-13002,0.6551377887740031,0
101471,-18954,15507,229985,4053,-10980,0.8687379397053172,1
101472,-21977,8956,235760,4911,-9524,0.8243588050025347,1
101473,-21064,9782,330392,3563,-10046,0.9330100177171846,1
101474,-24219,10234,386251,487,-6718,0.7626944528326381,0
101475,-9536,7419,330141,3944,-5934,0.8104908479704229,1
101476,-12521,1153,20503,1541,-2645,0.8929531912756997,1
101477,-20192,2585,497848,1159,-12589,0.9226383154049076,1
101478,-8751,5929,486816,4350,-6977,0.9370722263629424,1
101479,-18696,2001,173733,4058,-5177,1.027179111882501,1
101480,-21312,17127,5521,2621,-4093,0.08862813118597335,0
101481,-16602,1516,411824,2242,-5608,0.9649115948090347,1
101482,-21722,10356,348920,1622,-11006,0.8642887122575408,1
101483,-19254,5889,439041,4358,-5751,0.8245590162585668,1
101484,-9954,13155,311864,1415,-8,0.9463578809481257,1
101485,-14418,17442,174851,3677,-4821,0.822886726740792,1
101486,-8510,10538,359602,1285,-8398,0.9554010543175326,1
101487,-21664,9282,391851,4922,-13730,0.8887438048902092,1
101488,-24834,5504,471368,625,-4646,0.907360962660741,1
101489,-7816,17993,52612,2774,-7612,0.6506120386820775,0
101490,-11964,9175,462766,1987,-12002,0.7984553242638295,0
101491,-14365,11558,159883,1056,-7628,0.8103139712875801,1
101492,-18227,6218,419920,2629,-5895,0.9280146052692027,1
101493,-15605,4340,284290,3247,-11625,0.846831490115653,1
101494,-10386,7325,392958,171,-74,0.9391885622231871,1
101495,-18657,10669,188595,641,-12739,0.8640875071685662,1
101496,-22378,11083,90570,4428,-3319,0.8136883041296277,1
101497,-9373,13297,433104,805,-9810,0.8517510548082279,1
101498,-24959,6768,147929,2559,-12297,0.8068519992716014,1
101499,-18835,3093,177837,4181,-6349,0.9051350597507067,1
101500,-25484,4327,43849,3837,-2327,0.9733925531420248,1
101501,-22007,19842,63643,769,-3152,0.5264486756167911,0
101502,-8559,5498,172227,2752,-11207,0.9056282885811802,1
101503,-16561,8363,355979,644,-697,0.8902649399859474,1
101504,-13566,15268,437091,3973,-7422,0.9234811424967638,1
101505,-12452,17747,29617,1152,-12554,0.3096446871423424,0
101506,-24069,5451,317851,342,-4435,0.7780052506366547,0
101507,-11395,5052,294708,1732,-6710,0.7856752442446147,0
101508,-19824,8251,376277,4988,-9167,0.9315750624474821,1
101509,-20031,10013,235222,4132,-11389,0.7988558801309321,0
101510,-23667,5255,423433,2573,-6127,0.8546568708896933,1
101511,-9878,15638,313244,4189,-12065,0.91656396031539,1
101512,-11853,5418,390642,1962,-9197,0.8491069470915426,1
101513,-13997,9627,114291,4887,-5567,0.9171806592303252,1
101514,-7484,8933,365078,3102,-483,0.8861071700668051,1
101515,-23594,5638,300518,2989,-1592,0.8757675306421521,1
101516,-11509,7094,133359,2052,-4454,0.8169405729482679,1
101517,-16722,15757,15089,3036,-8442,0.23568530694797007,0
101518,-12229,17968,485936,4780,-12417,0.8603266575703619,1
101519,-20521,6385,151307,2250,-5387,0.8809296426451806,1
101520,-23094,15319,378196,488,-6272,0.7559110125358814,0
101521,-20274,17369,288968,3983,-11914,0.8105132655654107,1
101522,-11503,2945,235573,4282,-5317,0.9727718041989947,1
101523,-11259,9657,207958,807,-14358,0.8735101782000769,1
101524,-22135,17184,495069,2239,-13267,0.7785356846413246,0
101525,-13215,16408,56561,4502,-5055,0.6891860249820558,0
101526,-24241,13607,227032,4629,-7050,0.7886365624799175,0
101527,-9685,15551,461123,4819,-8825,0.8177742628260795,1
101528,-13690,7661,404663,3517,-5415,0.8642631850040552,1
101529,-18581,10189,294851,1086,-4691,0.8067805367549556,1
101530,-13812,4576,46495,4210,-8866,0.9308376819111903,1
101531,-24765,10154,72287,3116,-37,0.8344960726865512,1
101532,-10515,8202,377834,2832,-9273,0.9307074952609586,1
101533,-19447,14837,120173,3198,-11016,0.8220370142870878,1
101534,-8734,9258,361549,4614,-12442,0.9729432604557696,1
101535,-24235,2128,417062,2924,-1105,0.9502266854234429,1
101536,-18432,15978,32541,2193,-12140,0.4601965183439087,0
101537,-20796,18541,358974,1062,-826,0.8707608453823863,1
101538,-12072,10741,36443,420,-2406,0.6537674899150915,0
101539,-11709,9750,120789,3079,-6926,0.8628615542610824,1
101540,-15458,12322,195503,1183,-9448,0.8845322329855804,1
101541,-16250,7075,129296,2403,-13840,0.8678788324003577,1
101542,-7502,10818,236843,2221,-11696,0.8623644751856536,1
101543,-23097,13191,269613,155,-6237,0.8933748948037706,1
101544,-22670,3796,4020,1790,-11784,0.21729485938951373,0
101545,-13202,18813,463868,1847,-4722,0.768531328558559,0
101546,-11606,14694,184579,2389,-3121,0.8101946230847993,1
101547,-12426,11327,318334,4067,-10,0.9173936720888375,1
101548,-14397,10874,269964,429,-807,0.7748497577944198,0
101549,-19253,10616,236885,1953,-10643,0.831865317217325,1
101550,-22966,19231,300407,1816,-11042,0.8417563313794474,1
101551,-11221,1662,234803,3813,-5231,1.0969624465173646,1
101552,-23501,16254,494888,1001,-7084,0.8178739931281228,1
101553,-11342,6518,44887,3587,-5702,0.9167153811245087,1
101554,-7424,11297,100232,4624,-1088,0.9359932682728856,1
101555,-21937,14392,254559,3918,-13466,0.8795680503569878,1
101556,-24720,16159,66378,863,-7396,0.6449589798667649,0
101557,-24930,6488,387587,1981,-1637,0.8832286767865941,1
101558,-22332,7133,315070,4479,-5012,0.81628274554282,1
101559,-24608,3333,3373,485,-13728,0.1988179281119929,0
101560,-20677,11267,309814,3164,-6421,0.8585183737394082,1
101561,-7997,10574,423467,1240,-910,0.922489364250185,1
101562,-7326,17549,259565,1703,-7941,0.8658646182302356,1
101563,-12775,19720,130894,4443,-9924,0.8988921991535955,1
101564,-9157,12185,266150,4690,-6171,0.8314352819958969,1
101565,-13926,13987,400033,1531,-6957,0.7737409081363634,0
101566,-12050,10836,485777,2551,-4001,0.9114202020365695,1
101567,-15883,16505,10473,4442,-9341,0.17340993212429848,0
101568,-23196,2350,118530,2638,-4597,0.9817227024390349,1
101569,-19624,17621,92791,4601,-7507,0.7823985124122733,0
101570,-14309,8537,229297,520,-13829,0.8939672505866969,1
101571,-23801,10085,393397,2612,-8827,0.8582763756228269,1
101572,-9511,4317,195950,3758,-13410,0.8520285569814878,1
101573,-8302,12439,390830,4447,-226,1.0329055774263505,1
101574,-25047,1731,147950,3960,-451,1.0452330299375667,1
101575,-20975,7024,408544,567,-169,0.9532822135046182,1
101576,-15271,1647,221032,1726,-5565,0.9571462395620564,1
101577,-21787,2290,492313,731,-1383,0.7886144655412186,0
101578,-12759,12461,96700,2166,-903,0.8701639215666156,1
101579,-11466,3069,116718,3220,-14374,0.8588182323408659,1
101580,-13751,11741,65501,3125,-2060,0.8981454081760758,1
101581,-21136,8675,143921,167,-12224,0.7788925853078902,0
101582,-18497,8278,83471,3892,-3619,0.9148739409906754,1
101583,-21810,11463,71810,736,-14556,0.8431280954285921,1
101584,-18555,4773,251958,2564,-981,0.8343514106498158,1
101585,-18774,17945,199084,860,-6442,0.7650497412699727,0
101586,-9520,1378,467146,1216,-11501,0.8534083443482263,1
101587,-16239,9168,143808,3158,-3819,0.9067513333731207,1
101588,-24040,9665,146799,273,-9654,0.7647990646553772,0
101589,-7461,16990,296667,1425,-3547,0.8823859405372924,1
101590,-18363,15739,91188,610,-464,0.8249168560942253,1
101591,-21595,7161,188834,1339,-12670,0.808457299330491,1
101592,-25169,14051,7562,2199,-7163,0.19047232020365643,0
101593,-18493,19731,334723,2452,-11719,0.7676943320638572,0
101594,-14730,9634,2558,308,-7042,0.07690181625252071,0
101595,-10905,4966,333525,1361,-3362,0.9163094845419888,1
101596,-19876,11162,322557,4680,-10453,0.8015012602984383,1
101597,-15861,14586,449344,727,-8361,0.834130235322063,1
101598,-8194,1912,480816,1710,-7445,1.0120834509804209,1
101599,-20941,5894,463399,1965,-12082,0.8400373994798472,1
101600,-13885,19509,65292,975,-8245,0.5526715334348928,0
101601,-10592,18216,354429,1210,-75,0.9425316296428695,1
101602,-20829,18369,18649,3630,-9823,0.20490965436715125,0
101603,-14756,12479,244434,2719,-7912,0.9050357724178488,1
101604,-19477,13937,230540,4801,-5215,0.7863574790044974,0
101605,-8757,1644,300212,666,-10422,0.9316771650439883,1
101606,-15347,10442,221027,3516,-9377,0.7958386491101529,0
101607,-22669,12716,479156,1562,-12434,0.8681337886912927,1
101608,-12467,7518,128644,1724,-14214,0.8417498364141237,1
101609,-19278,1547,97104,379,-5672,0.9171403247643558,1
101610,-12869,5757,385192,2844,-5076,0.8876398123655315,1
101611,-16710,5234,163288,3400,-9574,0.9188711247197963,1
101612,-19341,16341,275179,3333,-4275,0.8645999857677634,1
101613,-14161,8782,53135,1102,-12744,0.7948165440166844,0
101614,-21773,7944,253521,3330,-10777,0.9264592807911615,1
101615,-18162,1737,201853,2478,-1840,0.9724734327071514,1
101616,-12245,3639,292429,1858,-1137,0.8273237897681789,1
101617,-15993,14384,239500,204,-7,0.8431887834387938,1
101618,-19270,14114,187651,4068,-12899,0.797557078793671,0
101619,-24779,11115,435378,675,-5152,0.8244073313742114,1
101620,-9783,8612,122537,4064,-13981,0.9065791698084259,1
101621,-20882,6279,148812,3216,-8373,0.851252141372384,1
101622,-10675,9171,214742,410,-1123,0.8095070493781557,1
101623,-13099,3146,450482,3092,-9634,0.9543665435744221,1
101624,-24194,1246,260241,710,-11186,0.9308238628316052,1
101625,-16176,9470,17399,2817,-11525,0.3639877449492516,0
101626,-13531,17746,307378,1246,-13522,0.8635017051420042,1
101627,-18456,16836,13310,414,-9451,0.21517448516917262,0
101628,-7396,18535,41663,340,-3224,0.4573276959437109,0
101629,-23576,4035,117436,4052,-13981,0.8860168750801649,1
101630,-19336,13385,111584,4096,-9687,0.8410874762226397,1
101631,-9977,18098,4692,4383,-12545,0.06335360844731057,0
101632,-7369,8930,493357,1461,-227,0.9632718320806049,1
101633,-14878,13066,333407,3708,-5824,0.8967708234448255,1
101634,-10097,6997,275319,208,-8202,0.7728363058229454,0
101635,-7442,12987,49307,1914,-13299,0.7557419006686493,0
101636,-16953,9855,53995,4686,-20,0.9020006098569798,1
101637,-14455,13041,301549,209,-10567,0.8616124077685281,1
101638,-23147,4322,475943,3810,-10148,0.9283790720734932,1
101639,-20324,2607,361374,1287,-12631,0.9186881219309706,1
101640,-15909,2008,289134,1528,-11065,0.9419102760916873,1
101641,-16781,1265,434999,2703,-2791,0.9585462220011396,1
101642,-15012,11472,82187,2045,-6351,0.8115755071047123,1
101643,-20704,5646,186059,2530,-3292,0.8563810534187486,1
101644,-20242,1333,39763,3193,-8456,1.0142726972765064,1
101645,-23996,4284,309939,607,-4170,0.9090593007386454,1
101646,-21306,19724,287843,2929,-11475,0.8815372331380431,1
101647,-22894,4671,396773,1563,-8117,0.9262243467576285,1
101648,-14902,8126,129400,1545,-1149,0.8161599746618238,1
101649,-17400,8425,377465,2372,-14530,0.8255132944940248,1
101650,-22593,9181,190572,1968,-2581,0.9204084258940832,1
101651,-22618,15686,225650,928,-8369,0.7620252810121058,0
101652,-23211,5224,18861,3586,-2969,0.6395054452696093,0
101653,-9996,12737,132490,1969,-11393,0.8362674032607494,1
101654,-22351,13430,281846,3824,-5613,0.9125959778653407,1
101655,-17439,13958,411420,4019,-6392,0.8003324447857424,1
101656,-10595,17486,227401,1260,-6122,0.7667045640570974,0
101657,-11764,19582,144916,2481,-1732,0.8375641876684756,1
101658,-8497,3322,182030,550,-8136,0.9219312635077771,1
101659,-23501,17896,10172,4560,-4043,0.15488904261404723,0
101660,-8799,7771,300082,3948,-1872,0.9983033309201377,1
101661,-21884,2908,380321,2708,-1760,0.9530929049873137,1
101662,-10079,14709,147366,2650,-13280,0.8829355129830865,1
101663,-9943,4764,416707,3141,-14256,0.8194018791683103,1
101664,-12097,1294,422799,3364,-14586,1.0687236063084204,1
101665,-14193,8640,133130,2414,-4470,0.8244975180652492,1
101666,-16373,4657,304087,3892,-13832,0.8519607571644857,1
101667,-21473,5119,389393,2725,-8729,0.9145154300581237,1
101668,-21708,4509,434904,4327,-4024,0.9640703977897622,1
101669,-10555,6641,58820,2364,-7273,0.8635758670337284,1
101670,-9667,15808,200315,3198,-10973,0.8202436560703361,1
101671,-22671,3162,114253,4875,-669,1.0375940731554596,1
101672,-12656,13655,252830,1581,-8423,0.8173442617341239,1
101673,-19230,13523,498478,807,-11358,0.7787824577873613,0
101674,-11714,8947,110772,1376,-9129,0.8374295677835707,1
101675,-23879,16791,183358,4102,-11779,0.8345975688347157,1
101676,-7549,12079,102095,544,-3305,0.9232387622440907,1
101677,-7450,5884,489108,498,-3367,0.9083111951267971,1
101678,-21209,15354,119785,1736,-6384,0.8915835449545617,1
101679,-10774,10628,204730,2078,-2832,0.9157543982072818,1
101680,-17725,6386,53117,1346,-7141,0.8857341764224541,1
101681,-21664,13859,282374,1872,-7730,0.8216970093890987,1
101682,-11188,17543,443611,2534,-6592,0.7908523236351545,0
101683,-15852,16234,146600,892,-8203,0.8014357928536726,1
101684,-14037,5785,9226,329,-13313,0.2451536425864272,0
101685,-11743,14463,29393,2276,-1748,0.42241210264937923,0
101686,-11120,16896,348777,237,-11452,0.838277156234277,1
101687,-9312,14504,47948,2999,-7761,0.6621349242226469,0
101688,-16117,8587,336605,4332,-13779,0.8101871156502358,1
101689,-23151,2628,212557,519,-14573,0.7932752844986697,0
101690,-15437,2845,328976,3838,-9493,0.94329455495535,1
101691,-16414,19973,3165,1533,-946,0.1617529470166569,0
101692,-12185,2243,310160,1168,-5099,0.9507784420102667,1
101693,-10270,9801,75014,1744,-14208,0.7997695507713214,0
101694,-17588,15403,195576,2133,-8669,0.8495877560813114,1
101695,-20292,12966,8237,3308,-11582,0.23344498268377528,0
101696,-19955,8321,99887,4038,-831,0.9090205649511596,1
101697,-7426,10398,273269,267,-9991,0.8763333368173923,1
101698,-14964,13965,307622,2125,-10440,0.777683662436083,0
101699,-17066,2549,470560,3724,-12287,0.9305896575012214,1
101700,-20066,15926,247102,3567,-11674,0.8683442679662945,1
101701,-24356,12999,411416,3734,-2120,0.8603576187607969,1
101702,-13274,13677,166353,1422,-1760,0.832667123250508,1
101703,-12871,14655,97307,1803,-4672,0.7658081414121038,0
101704,-10445,11724,254359,1568,-11622,0.9018063247765828,1
101705,-12919,17301,103798,4589,-113,0.8699759424660626,1
101706,-16682,7086,41028,3380,-2735,0.8092631220650718,1
101707,-19054,17319,2040,1513,-12489,0.10346343527985223,0
101708,-8538,14147,149614,3234,-9320,0.8306810037729546,1
101709,-19471,10159,122810,1814,-7202,0.9014753112370165,1
101710,-23961,2205,46947,3077,-10928,1.028689576000603,1
101711,-15561,13415,492782,3326,-1816,0.8740867430793869,1
101712,-16466,2124,447756,1877,-9714,0.8663056523336694,1
101713,-23731,15523,292640,2157,-2121,0.8423763162420456,1
101714,-25527,5796,150826,967,-607,0.8457259864275805,1
101715,-12613,14827,64489,3054,-8610,0.781800042024134,0
101716,-11705,17486,401714,1324,-9146,0.8535818877354502,1
101717,-20379,17799,384147,4358,-4814,0.908059664586059,1
101718,-12862,9591,64751,3013,-4664,0.8232924184529933,1
101719,-15553,10073,16771,1748,-1910,0.3873507099173873,0
101720,-18430,7724,290458,401,-14234,0.8012325504447713,1
101721,-17266,5705,446292,3457,-5460,0.9317911034569035,1
101722,-18025,3664,329108,4382,-1858,0.9711616850220898,1
101723,-20854,6749,28735,4355,-8085,0.8140662294698787,1
101724,-24298,4617,22073,3685,-3245,0.9053545315177155,1
101725,-11915,6450,212283,4238,-14196,0.8627641964308286,1
101726,-10823,12208,266086,2380,-14256,0.8010973383392817,1
101727,-24973,4184,437709,1804,-7535,0.8148813922759185,1
101728,-24150,2798,32847,4623,-7765,0.9930281407472803,1
101729,-13615,17115,392347,511,-12514,0.8788080362792182,1
101730,-22935,19638,343895,4263,-14124,0.7967502001865956,0
101731,-23061,12390,461103,1748,-5203,0.8792070081737339,1
101732,-8236,2707,48010,2878,-1300,0.9773317462821276,1
101733,-20735,14171,289091,3216,-537,0.8853532715381941,1
101734,-25389,17213,162882,2198,-14138,0.8511889293772211,1
101735,-8409,6905,191573,4950,-8475,0.8791101986769905,1
101736,-24621,15858,492347,1410,-5642,0.9011529910350401,1
101737,-10303,6024,140370,1748,-805,0.919488322541602,1
101738,-8449,17748,162974,2726,-5366,0.8723096791575371,1
101739,-15564,11734,252810,848,-13912,0.7751369300707428,0
101740,-8143,9650,414891,4300,-995,0.9114875557334501,1
101741,-20279,10315,294737,4660,-13328,0.9450788010710737,1
101742,-17875,19425,285998,2846,-6530,0.8579199648906872,1
101743,-15175,8913,55689,3427,-10718,0.8910980479407179,1
