SK_ID_PREV,SK_ID_CURR,AMT_APPLICATION,AMT_CREDIT,NAME_CONTRACT_STATUS
402250,102217,285020,10327,Approved
402251,100149,150823,164835,Approved
402252,100947,264631,53497,Approved
402253,101138,252211,13818,Refused
402254,107314,134183,195037,Refused
402255,106321,21204,173347,Refused
402256,106857,158591,19513,Refused
402257,106462,214650,102778,Refused
402258,101682,182311,223180,Refused
402259,105591,254253,261429,Approved
402260,103618,215519,92374,Refused
402261,106084,169204,140608,Approved
402262,104854,14507,185251,Refused
402263,101953,70301,18841,Approved
402264,107525,214958,190304,Approved
402265,103863,295249,185887,Refused
402266,105703,26964,262081,Approved
402267,103906,280835,114555,Approved
402268,105360,50817,30390,Approved
402269,101394,245837,244808,Refused
402270,102134,82591,145063,Approved
402271,106474,181255,144228,Approved
402272,104443,289612,186023,Approved
402273,102888,291159,58153,Approved
402274,104139,52170,278513,Approved
402275,100837,86695,169729,Approved
402276,100698,27115,101508,Approved
402277,103501,51731,88877,Approved
402278,103899,5797,255654,Refused
402279,103162,156482,152359,Approved
402280,101828,242237,225449,Refused
402281,102306,73092,79084,Refused
402282,102840,104822,208504,Approved
402283,103576,118063,277651,Approved
402284,100513,254528,125491,Refused
402285,105451,190988,165803,Refused
402286,103105,232128,98890,Refused
402287,102243,108772,271724,Refused
402288,101852,283912,175297,Approved
402289,103632,262663,152861,Refused
402290,102054,151947,47424,Refused
402291,101591,48008,167226,Approved
402292,102791,215736,154398,Refused
402293,105000,209230,254150,Approved
402294,100229,268439,179308,Refused
402295,100314,96519,160329,Refused
402296,102658,98877,128554,Refused
402297,103152,257139,159383,Approved
402298,104715,48655,220241,Refused
402299,103970,28158,181365,Approved
402300,106144,169092,74408,Approved
402301,106600,176890,158642,Refused
402302,102859,88320,180138,Refused
402303,106048,235940,162671,Approved
402304,104376,117213,188285,Approved
402305,107099,58193,275631,Refused
402306,107200,104240,204567,Approved
402307,107812,279342,232667,Refused
402308,102356,107389,147854,Approved
402309,100739,291792,299734,Approved
402310,106017,231927,166321,Approved
402311,100215,196713,288436,Approved
402312,101426,205644,216534,Approved
402313,101577,51804,276482,Refused
402314,102261,48664,13233,Refused
402315,107815,291698,246333,Approved
402316,102313,130341,283368,Refused
402317,105715,101642,157658,Approved
402318,102078,269461,157985,Refused
402319,102509,159864,149658,Refused
402320,106606,120707,199718,Approved
402321,102957,7160,210344,Approved
402322,107505,81190,99029,Refused
402323,107856,63019,159142,Refused
402324,106058,64330,79586,Approved
402325,102753,270937,233443,Refused
402326,105555,209636,267532,Approved
402327,105350,241188,180029,Approved
402328,102205,99816,188880,Refused
402329,105346,241312,224729,Refused
402330,104363,286022,135803,Approved
402331,105808,2246,146456,Refused
402332,100431,39457,102285,Refused
402333,106356,283580,171353,Refused
402334,107702,120904,185338,Refused
402335,106717,268505,121857,Refused
402336,104105,86409,299799,Refused
402337,100138,147560,97291,Approved
402338,103915,196708,263615,Approved
402339,104688,265385,204975,Refused
402340,106594,104684,56577,Refused
402341,103190,253271,186604,Approved
402342,101390,296494,163630,Refused
402343,104608,214360,47838,Refused
402344,100376,69829,54442,Approved
402345,100051,170850,256252,Refused
402346,100454,51010,225871,Refused
402347,107192,236185,82807,Refused
402348,101638,280771,270290,Approved
402349,107192,290987,258749,Refused
402350,105799,78362,170474,Approved
402351,106862,21811,77224,Refused
402352,103390,58151,197445,Approved
402353,100290,59125,220756,Approved
402354,105442,132355,153833,Refused
402355,105648,157377,18278,Approved
402356,100226,177790,30732,Refused
402357,103167,235274,122440,Approved
402358,102184,86205,11139,Refused
402359,106705,110704,85342,Refused
402360,104498,93502,191712,Refused
402361,104426,149656,99318,Approved
402362,102782,20594,120085,Refused
402363,105886,286276,203057,Approved
402364,105963,220154,41580,Refused
402365,102546,161639,23553,Refused
402366,104799,155586,49874,Approved
402367,102354,232947,241775,Refused
402368,106418,195706,89874,Approved
402369,104366,185623,155830,Refused
402370,100133,187524,118330,Approved
402371,100006,197555,118370,Approved
402372,107792,192869,173659,Refused
402373,100561,98883,78061,Refused
402374,100006,125584,171091,Approved
402375,103883,275172,201861,Approved
402376,107676,262124,60328,Refused
402377,102264,208166,61767,Approved
402378,104660,253750,173740,Approved
402379,107453,152589,45999,Refused
402380,107193,37580,192079,Approved
402381,100334,203727,80271,Refused
402382,106802,118975,261175,Approved
402383,107720,74450,94596,Refused
402384,102118,39614,256226,Approved
402385,102636,189298,211766,Refused
402386,100723,120858,299649,Refused
402387,103400,264093,51972,Approved
402388,101505,169940,230596,Approved
402389,102072,33354,99600,Refused
402390,107106,270457,124940,Approved
402391,105893,172957,265947,Refused
402392,101239,247906,286056,Refused
402393,106165,154782,27407,Refused
402394,104393,179218,141776,Approved
402395,105770,89034,69908,Approved
402396,104544,246183,93909,Approved
402397,102982,68632,167756,Approved
402398,106771,127756,116171,Approved
402399,107282,113164,147866,Approved
402400,106195,145077,24149,Approved
402401,107067,225667,191137,Approved
402402,101500,3264,58819,Refused
402403,102629,23307,273735,Refused
402404,101748,197246,1125,Approved
402405,102927,11178,50811,Approved
402406,106224,218722,63233,Refused
402407,102934,236359,245036,Approved
402408,103428,95476,255811,Approved
402409,103018,41085,154547,Refused
402410,104214,178157,169973,Approved
402411,101910,200321,277282,Approved
402412,106704,73518,236383,Refused
402413,105903,129161,264320,Refused
402414,103634,121739,192984,Refused
402415,105984,47383,258739,Refused
402416,107122,231301,62254,Approved
402417,105503,176927,244144,Approved
402418,107510,149143,12308,Refused
402419,102490,175648,261522,Approved
402420,104573,239963,6676,Approved
402421,100300,265159,72901,Approved
402422,107855,277942,264482,Refused
402423,103015,237674,189640,Approved
402424,104448,236402,262548,Approved
402425,107534,167059,79206,Approved
402426,104730,82025,114593,Approved
402427,106357,1352,57628,Refused
402428,107321,137620,135624,Refused
402429,100292,123405,18853,Refused
402430,102362,74999,293275,Approved
402431,104876,292630,68619,Refused
402432,107776,87696,299639,Approved
402433,105841,254053,231092,Refused
402434,102075,124234,22628,Approved
402435,100260,86651,282604,Refused
402436,100352,158441,259120,Refused
402437,101390,269848,299317,Refused
402438,106020,68188,264509,Refused
402439,101859,139502,23321,Approved
402440,102242,71576,41125,Refused
402441,100645,160330,12562,Approved
402442,107233,75417,219104,Approved
402443,106087,1447,179032,Refused
402444,100570,77505,61302,Refused
402445,101728,17444,208642,Approved
402446,105984,282226,228973,Refused
402447,103170,144968,234481,Approved
402448,100458,81024,20500,Approved
402449,105553,273066,14087,Refused
402450,105979,64565,112711,Refused
402451,103970,157321,44143,Approved
402452,103656,280471,254947,Approved
402453,107118,82301,126737,Refused
402454,102130,175374,119940,Approved
402455,107036,168605,264642,Refused
402456,107706,281645,206374,Refused
402457,102608,238487,279890,Approved
402458,104158,181438,190358,Refused
402459,106359,2184,128520,Refused
402460,101630,80363,163442,Refused
402461,103221,249447,281752,Refused
402462,104859,43490,59607,Refused
402463,104177,127160,184805,Approved
402464,102124,15662,129597,Approved
402465,106708,103917,169789,Approved
402466,106793,178113,20498,Refused
402467,101576,123966,281877,Refused
402468,101330,138291,222592,Approved
402469,102237,64745,197086,Approved
402470,105632,123965,228955,Refused
402471,106837,256934,35440,Approved
402472,106616,162041,128141,Approved
402473,100587,194718,243571,Approved
402474,103930,10008,84354,Refused
402475,101659,182427,113629,Refused
402476,105610,189170,219470,Approved
402477,107631,278754,83523,Refused
402478,104477,294996,72363,Approved
402479,101866,234559,210935,Refused
402480,102937,52670,215550,Approved
402481,105045,148046,270395,Refused
402482,101076,177939,48684,Refused
402483,103553,68042,270902,Approved
402484,105181,228144,238686,Approved
402485,100306,234158,200861,Approved
402486,102882,106044,183314,Refused
402487,103352,121412,227869,Approved
402488,100673,48065,98828,Refused
402489,104092,98079,260364,Refused
402490,102380,110783,121224,Refused
402491,102499,30582,291142,Refused
402492,104512,39502,216799,Refused
402493,105993,199874,28787,Approved
402494,102843,12629,4610,Refused
402495,103917,291928,173255,Refused
402496,103153,35618,27682,Approved
402497,106688,183798,32235,Approved
402498,107807,51906,287249,Approved
402499,101432,192966,271639,Approved
402500,105491,165054,132938,Refused
402501,105441,62632,24425,Approved
402502,107530,215118,286289,Approved
402503,104552,15631,260987,Approved
402504,100913,158963,128928,Approved
402505,103884,46961,136909,Approved
402506,107332,83561,115647,Approved
402507,106161,40295,216779,Refused
402508,102014,250685,53595,Approved
402509,105068,280743,223307,Approved
402510,107338,39213,46889,Refused
402511,103034,103295,249975,Refused
402512,101949,112746,20704,Approved
402513,107073,227042,51371,Approved
402514,106089,13926,250788,Approved
402515,107710,676,285513,Refused
402516,107231,250861,2723,Approved
402517,106309,134477,94027,Refused
402518,106051,6034,147954,Approved
402519,103695,209225,2156,Refused
402520,104024,154715,66977,Approved
402521,105314,21291,297964,Approved
402522,107346,264227,211160,Refused
402523,106702,79666,136314,Refused
402524,102495,285104,108577,Refused
402525,105472,147576,26843,Refused
402526,107343,221526,106472,Refused
402527,101835,66107,33349,Refused
402528,102379,298508,82516,Approved
402529,105472,86768,268280,Refused
402530,100707,250970,17207,Approved
402531,106632,206739,194064,Refused
402532,100577,176230,66293,Refused
402533,106215,71071,219529,Approved
402534,106161,57278,104873,Approved
402535,106089,36988,121999,Refused
402536,105280,77543,273828,Approved
402537,100805,268366,12921,Approved
402538,106078,230241,284291,Refused
402539,100384,235514,57144,Approved
402540,102210,154975,82876,Refused
402541,103007,108292,258246,Approved
402542,107724,290068,228306,Refused
402543,103723,126577,249085,Refused
402544,102666,75893,178505,Approved
402545,105195,35296,48422,Refused
402546,104419,197237,262094,Approved
402547,107036,103550,64020,Refused
402548,106143,144567,222851,Approved
402549,103316,125761,58844,Approved
402550,101912,144190,135698,Approved
402551,107237,275482,290416,Approved
402552,100399,272165,182063,Approved
402553,102167,97854,166190,Approved
402554,101421,3169,53336,Approved
402555,101085,45511,237059,Approved
402556,100906,81699,31106,Refused
402557,102034,38729,234362,Refused
402558,105044,174622,10511,Approved
402559,107867,147267,194218,Approved
402560,104175,108375,45119,Refused
402561,100656,61940,122504,Approved
402562,103894,14113,296367,Approved
402563,100081,93559,169286,Refused
402564,107140,1855,97468,Approved
402565,103010,168878,254823,Refused
402566,107696,276742,201422,Approved
402567,107552,273195,206604,Approved
402568,100543,33200,248507,Refused
402569,101109,192270,19859,Approved
402570,101315,210294,247085,Approved
402571,101587,5239,54128,Approved
402572,101925,248555,122404,Approved
402573,101640,111437,250697,Approved
402574,101113,232944,35223,Refused
402575,100039,261522,97707,Approved
402576,103052,100545,112815,Refused
402577,107633,106890,45733,Refused
402578,106697,200158,281434,Refused
402579,104199,17662,52353,Refused
402580,103797,270971,253284,Approved
402581,105329,211926,274382,Refused
402582,100480,47499,49784,Approved
402583,104693,55422,210639,Refused
402584,103830,124114,140463,Refused
402585,100331,260660,52623,Refused
402586,107559,211039,150899,Approved
402587,104967,38226,228044,Approved
402588,105399,159496,25204,Refused
402589,100970,134230,268116,Refused
402590,103807,115264,113817,Refused
402591,104586,264543,75376,Approved
402592,105016,130493,159231,Refused
402593,104590,183317,32685,Approved
402594,102129,142409,221007,Refused
402595,102789,178339,22939,Approved
402596,105337,100080,33578,Refused
402597,100238,270884,134275,Refused
402598,105159,55674,30588,Approved
402599,104681,130876,135463,Approved
402600,107080,178997,221016,Refused
402601,106913,276043,221844,Approved
402602,105674,279582,116539,Refused
402603,103122,277796,66816,Approved
402604,106732,27637,225729,Approved
402605,101803,38996,145505,Approved
402606,107709,218461,267661,Refused
402607,104534,283518,96342,Approved
402608,104897,54044,24819,Approved
402609,105610,264509,156784,Refused
402610,106016,192923,213460,Refused
402611,104600,121547,182184,Approved
402612,101523,275479,70620,Approved
402613,103955,109290,268163,Refused
402614,105951,71249,60033,Approved
402615,106901,43477,252390,Approved
402616,106330,26578,6081,Approved
402617,101857,112291,6845,Approved
402618,107879,278906,172053,Refused
402619,103674,179815,27726,Approved
402620,107502,207330,150317,Refused
402621,106274,193972,134842,Approved
402622,107048,279605,234749,Approved
402623,107119,184170,65520,Approved
402624,107642,224903,76000,Refused
402625,102676,128613,288622,Approved
402626,100708,107661,278500,Refused
402627,104867,163141,131285,Refused
402628,105819,195573,297568,Approved
402629,104315,138445,114257,Refused
402630,100420,151278,239549,Approved
402631,106569,218144,146576,Refused
402632,100640,25981,151682,Refused
402633,101293,50813,61839,Approved
402634,107072,73022,253030,Approved
402635,104789,146078,241766,Refused
402636,101023,239419,77880,Approved
