SK_ID_BUREAU,SK_ID_CURR,CREDIT_ACTIVE,AMT_CREDIT_SUM,DAYS_CREDIT
302764,101980,Active,172697,-524
302765,102020,Active,148841,-640
302766,107730,Active,7348,-214
302767,100170,Active,140034,-955
302768,101227,Active,18763,-1633
302769,104199,Closed,24370,-20
302770,106862,Closed,100414,-1017
302771,100880,Active,136279,-1647
302772,107715,Active,184423,-851
302773,102474,Closed,85120,-525
302774,106124,Closed,72033,-1673
302775,104557,Active,155679,-573
302776,101706,Active,44465,-274
302777,101262,Closed,129578,-609
302778,105508,Active,81330,-543
302779,100253,Closed,91022,-977
302780,106598,Closed,83261,-194
302781,100086,Active,64818,-455
302782,107216,Active,12920,-1346
302783,105160,Active,72310,-1473
302784,100622,Active,159455,-1279
302785,104104,Active,14667,-4
302786,104984,Closed,136405,-299
302787,107545,Active,43062,-1172
302788,101141,Closed,59881,-778
302789,103254,Active,175800,-54
302790,105213,Active,62441,-826
302791,104565,Active,146273,-229
302792,106495,Active,106046,-1540
302793,106328,Active,10519,-1721
302794,106148,Closed,96284,-1753
302795,105632,Active,185039,-642
302796,103899,Closed,180157,-1135
302797,101208,Closed,160616,-1531
302798,105073,Active,59754,-352
302799,100202,Closed,186434,-712
302800,106359,Active,120551,-118
302801,105335,Active,176628,-1590
302802,101797,Closed,144927,-1839
302803,100430,Closed,141526,-1659
302804,100086,Active,52563,-434
302805,105560,Active,7849,-1143
302806,107681,Active,90361,-1866
302807,101633,Closed,170722,-1142
302808,107429,Closed,66533,-1848
302809,106977,Active,75520,-466
302810,101811,Active,31203,-1244
302811,100244,Active,129174,-1689
302812,106843,Closed,84320,-449
302813,101928,Active,98622,-166
302814,105767,Closed,121602,-1420
302815,104174,Active,59825,-1281
302816,104638,Active,176924,-191
302817,102180,Active,36512,-604
302818,101475,Closed,61177,-968
302819,102928,Active,29459,-442
302820,100530,Active,138881,-627
302821,105689,Active,194693,-1510
302822,105735,Closed,146292,-746
302823,102322,Active,113759,-654
302824,106839,Active,148960,-396
302825,103155,Active,41288,-445
302826,101174,Closed,16330,-1323
302827,104230,Closed,21325,-1081
302828,107098,Active,181965,-317
302829,103665,Closed,167365,-1126
302830,100443,Active,74510,-395
302831,101579,Active,2525,-205
302832,100474,Active,177127,-806
302833,106221,Closed,125835,-390
302834,102232,Active,18768,-1072
302835,105006,Closed,81497,-1528
302836,106247,Closed,170655,-423
302837,106979,Closed,146078,-1036
302838,105900,Active,66835,-158
302839,100928,Active,160007,-1952
302840,104048,Closed,88590,-126
302841,104799,Active,119390,-1081
302842,104444,Active,173625,-360
302843,107032,Active,138275,-433
302844,105823,Active,155251,-926
302845,104513,Active,57922,-1391
302846,101733,Active,143466,-357
302847,103177,Active,117960,-1841
302848,102761,Closed,45682,-930
302849,105527,Active,170582,-884
302850,103565,Active,33731,-120
302851,103071,Active,10143,-852
302852,105600,Active,52800,-1322
302853,104249,Active,176300,-519
302854,101131,Closed,141674,-1323
302855,105016,Active,80205,-871
302856,105025,Closed,171893,-844
302857,107521,Active,6016,-1365
302858,101871,Closed,46122,-1069
302859,100008,Closed,12753,-1635
302860,104819,Closed,72525,-96
302861,106373,Active,166227,-1876
302862,102470,Active,10427,-1183
302863,102231,Active,198917,-958
302864,107521,Closed,30630,-1251
302865,104448,Active,197865,-37
302866,100151,Active,15102,-815
302867,104023,Closed,193809,-160
302868,104032,Active,109487,-997
302869,102926,Closed,82940,-1197
302870,105682,Closed,81523,-263
302871,100562,Active,34844,-1830
302872,103013,Active,151041,-412
302873,100389,Closed,177650,-1794
302874,106205,Active,182964,-226
302875,101209,Active,53495,-1477
302876,101765,Closed,80004,-1593
302877,103267,Active,106133,-793
302878,100050,Active,190513,-1604
302879,101761,Active,187342,-92
302880,102033,Closed,30611,-1664
302881,103014,Closed,89437,-538
302882,100821,Active,46595,-1136
302883,107351,Active,155833,-1174
302884,107280,Closed,32694,-915
302885,106893,Active,114562,-1597
302886,106044,Active,98197,-579
302887,104180,Closed,107728,-1549
302888,103938,Active,177037,-1257
302889,102095,Closed,161955,-343
302890,100442,Active,95430,-1520
302891,105560,Closed,162038,-1229
302892,104225,Closed,111654,-134
302893,100062,Active,72710,-472
302894,106164,Active,190151,-1957
302895,102181,Closed,28110,-1919
302896,102548,Closed,130695,-1760
302897,101325,Closed,141990,-80
302898,102369,Closed,146136,-121
302899,102078,Closed,36409,-776
302900,106304,Closed,61685,-879
302901,102608,Active,74594,-237
302902,100469,Active,101810,-1382
302903,100012,Active,42884,-827
302904,100048,Active,96726,-817
302905,102208,Active,41552,-1654
302906,100797,Active,190520,-92
302907,102194,Active,101305,-1769
302908,104339,Closed,144477,-1126
302909,101749,Closed,162047,-1244
302910,100828,Closed,30097,-237
302911,106020,Closed,82638,-1300
302912,106261,Closed,151195,-1291
302913,104272,Active,132483,-440
302914,105189,Active,197561,-1501
302915,104744,Active,192985,-1796
302916,106657,Active,121315,-1094
302917,107142,Active,95183,-1438
302918,101014,Closed,173167,-1673
302919,103227,Closed,76687,-1412
302920,104175,Closed,112752,-666
302921,101903,Closed,135660,-645
302922,104729,Closed,199141,-1230
302923,106898,Closed,182489,-280
302924,102532,Active,118913,-1099
302925,103943,Closed,46525,-83
302926,102752,Active,54087,-909
302927,101332,Active,148935,-1586
302928,103845,Active,156821,-226
302929,104919,Closed,41904,-1165
302930,104150,Active,41245,-1933
302931,102086,Closed,124118,-1477
302932,101315,Active,40243,-986
302933,107394,Active,63105,-559
302934,107465,Active,22053,-1913
302935,100514,Active,16225,-400
302936,101672,Closed,108560,-212
302937,106419,Active,125260,-845
302938,106958,Active,118641,-267
302939,102175,Active,176936,-456
302940,107474,Closed,190895,-1390
302941,107092,Active,84736,-879
302942,105373,Active,45286,-794
302943,105092,Active,101729,-1189
302944,105290,Active,196134,-1017
302945,100255,Closed,118705,-1581
302946,101509,Active,69887,-349
302947,105500,Active,195820,-329
302948,106161,Closed,53724,-481
302949,104514,Active,136686,-875
302950,101898,Closed,71470,-894
302951,106310,Active,141497,-897
302952,103871,Active,54693,-1610
302953,103234,Closed,104813,-1378
302954,105314,Closed,129636,-1405
302955,101902,Active,106127,-1706
302956,100642,Closed,101758,-516
302957,101753,Closed,76095,-100
302958,103697,Active,104057,-1976
302959,107074,Closed,20893,-1587
302960,106430,Closed,6021,-59
302961,100776,Active,163998,-1344
302962,102143,Active,103757,-475
302963,105026,Closed,70191,-1976
302964,106153,Closed,112680,-406
302965,102318,Active,151566,-1577
302966,104966,Active,66753,-553
302967,101353,Active,185035,-1098
302968,104511,Closed,75585,-592
302969,105775,Active,23157,-409
302970,103030,Closed,90908,-1665
302971,106682,Active,7788,-1369
302972,105891,Active,103037,-1190
302973,102086,Closed,37193,-623
302974,103329,Active,34701,-862
302975,102287,Active,103052,-1850
302976,107340,Closed,157314,-440
302977,106984,Active,86296,-1779
302978,103111,Active,53099,-689
302979,106888,Closed,91289,-246
302980,100532,Closed,98095,-1679
302981,100057,Active,149070,-6
302982,100559,Active,142400,-1098
302983,102394,Closed,110875,-1835
302984,101005,Closed,105888,-357
302985,105806,Active,41088,-472
302986,102191,Active,17920,-1490
302987,102202,Active,52379,-1384
302988,107464,Closed,189033,-112
302989,106538,Active,182025,-1934
302990,100480,Closed,192477,-87
302991,104729,Active,168358,-240
302992,107485,Closed,150843,-815
302993,102610,Active,29841,-1347
302994,103741,Active,145727,-53
302995,100052,Closed,69055,-359
302996,106682,Closed,142094,-904
302997,107513,Closed,90771,-1517
302998,102900,Active,38631,-5
302999,106220,Active,72379,-200
303000,101544,Closed,167817,-6
303001,100023,Active,114066,-451
303002,105000,Closed,65779,-1120
303003,103705,Active,30174,-1493
303004,101270,Closed,162344,-850
303005,101237,Closed,4421,-768
303006,103420,Closed,81279,-1558
303007,103504,Active,24019,-650
303008,107102,Closed,180009,-1733
303009,105787,Closed,2506,-1359
303010,102767,Active,73009,-1400
303011,104485,Closed,179892,-600
303012,101897,Closed,117845,-611
303013,105258,Closed,58941,-1617
303014,103811,Active,195884,-1931
303015,102136,Closed,56218,-757
303016,106245,Closed,160903,-362
303017,103811,Active,135873,-51
303018,106393,Active,53910,-457
303019,104987,Active,107126,-1204
303020,106791,Closed,100306,-103
303021,105298,Closed,54926,-580
303022,105794,Closed,131527,-125
303023,100903,Closed,46543,-259
303024,101273,Active,25316,-897
303025,104978,Closed,164872,-1754
303026,103598,Closed,73436,-1624
303027,102410,Closed,189077,-564
303028,104799,Active,147060,-310
303029,107580,Active,70292,-1390
303030,106137,Closed,37754,-430
303031,103659,Active,158436,-151
303032,101622,Active,54931,-622
303033,101188,Closed,76623,-1222
303034,107823,Closed,113602,-1875
303035,101801,Active,151012,-395
303036,105078,Closed,17214,-631
303037,105535,Active,164005,-1623
303038,105581,Closed,113609,-246
303039,100409,Closed,170166,-1043
303040,107113,Closed,72739,-70
303041,102127,Active,12615,-1496
303042,103756,Closed,143195,-1774
303043,103347,Active,62865,-25
303044,103489,Active,56859,-1847
303045,103384,Closed,137511,-1835
303046,106149,Active,44999,-853
303047,101797,Closed,74481,-960
303048,105844,Closed,188882,-326
303049,101362,Closed,176465,-626
303050,107732,Closed,77120,-1167
303051,100142,Active,128254,-1519
303052,101527,Closed,47272,-410
303053,105478,Closed,177712,-217
303054,107391,Closed,124355,-1435
303055,100576,Closed,155845,-565
303056,106388,Closed,130726,-670
303057,103215,Closed,183812,-1877
303058,107340,Closed,197976,-1160
303059,103322,Closed,152048,-1899
303060,100774,Closed,193586,-1862
303061,101148,Closed,121740,-405
303062,101862,Closed,26890,-51
303063,104913,Closed,184934,-436
303064,107300,Active,112745,-797
303065,107270,Closed,193835,-1342
303066,105782,Closed,76614,-1198
303067,103156,Active,164112,-1127
303068,105926,Closed,139233,-1274
303069,104202,Active,110099,-414
303070,104914,Closed,16222,-1003
303071,103219,Closed,115937,-1432
303072,107814,Closed,70177,-12
303073,105135,Active,105964,-875
303074,103558,Closed,123874,-170
303075,105595,Active,12433,-1098
303076,100997,Closed,134005,-150
303077,106421,Closed,76975,-1594
303078,102132,Closed,44809,-1419
303079,101279,Active,63448,-1149
303080,102488,Active,65260,-1740
303081,105030,Active,102597,-266
303082,106338,Active,105665,-1572
303083,106190,Closed,136182,-1955
303084,101795,Closed,186872,-1000
303085,102166,Active,175836,-668
303086,101065,Active,67305,-275
303087,104103,Closed,128430,-1767
303088,106265,Closed,21875,-1015
303089,103445,Closed,122520,-1636
303090,104299,Closed,177051,-1903
303091,103206,Closed,82729,-630
303092,104196,Closed,97205,-65
303093,105422,Active,90220,-596
303094,101627,Active,29766,-673
303095,105905,Closed,166652,-1371
303096,101656,Closed,169645,-973
303097,104237,Closed,137042,-1514
303098,106109,Active,37354,-1609
303099,105294,Closed,143869,-433
303100,101721,Closed,92512,-1859
303101,105906,Closed,185324,-1242
303102,105127,Active,17459,-357
303103,106056,Closed,69027,-33
303104,102448,Closed,130706,-831
303105,106499,Active,198862,-851
303106,102134,Closed,175181,-1835
303107,100305,Closed,121270,-821
303108,103602,Closed,132849,-1484
303109,100332,Closed,187361,-1805
303110,101186,Active,194419,-617
303111,100127,Closed,58579,-133
303112,102623,Closed,168837,-1477
303113,103725,Closed,17657,-131
303114,106816,Closed,133411,-830
303115,104715,Active,146093,-406
303116,100211,Active,147872,-1296
303117,104679,Active,26052,-1380
303118,103413,Active,6775,-741
303119,106040,Closed,158023,-1367
303120,106140,Active,136669,-1545
303121,106297,Closed,181316,-304
303122,104481,Closed,148995,-1871
303123,107574,Closed,153589,-1875
303124,103308,Active,7838,-1130
303125,101453,Closed,28259,-555
303126,103309,Active,18106,-1928
303127,102328,Active,61984,-421
303128,104809,Active,146663,-978
303129,104754,Active,175678,-500
303130,102613,Closed,129687,-1199
303131,103081,Active,66411,-1098
303132,106642,Closed,76051,-750
303133,104018,Closed,195837,-791
303134,107526,Closed,14633,-1281
303135,103062,Active,76570,-134
303136,102180,Active,189446,-814
303137,100220,Active,12352,-607
303138,100750,Active,141933,-1830
303139,103713,Closed,177790,-512
303140,107754,Closed,71769,-798
303141,102126,Active,42814,-1958
303142,105910,Closed,113857,-1673
303143,103095,Active,11743,-1110
303144,106778,Closed,60175,-1996
303145,105362,Closed,69709,-876
303146,103061,Closed,112701,-669
303147,105930,Active,87145,-369
303148,103461,Active,129770,-42
303149,107153,Active,144361,-681
303150,106932,Active,20430,-1362
303151,101606,Closed,53293,-214
303152,106763,Closed,72958,-129
303153,106197,Closed,148644,-756
303154,107862,Closed,70748,-99
303155,105704,Closed,37974,-1725
303156,100713,Active,198588,-712
303157,107497,Active,94375,-980
303158,103529,Active,137032,-1776
303159,107012,Closed,34134,-1665
303160,107296,Closed,9918,-1156
303161,105811,Active,99797,-1897
303162,103909,Closed,137046,-252
303163,104758,Active,189500,-1550
303164,106229,Active,40809,-329
303165,104868,Active,12576,-595
303166,102354,Closed,177941,-1582
303167,104313,Active,175842,-1409
303168,107256,Closed,42210,-54
303169,107017,Active,35516,-875
303170,101839,Closed,175724,-294
303171,105347,Active,138334,-1084
303172,105200,Active,182487,-1206
303173,105931,Closed,26546,-1050
303174,100110,Closed,66539,-1976
303175,104135,Closed,78053,-1210
303176,107213,Closed,42988,-1829
303177,104240,Active,35598,-230
303178,106663,Active,170396,-49
303179,102840,Active,111116,-763
303180,102563,Closed,50671,-12
303181,104529,Active,114299,-1226
303182,104202,Closed,161045,-935
303183,106770,Closed,94516,-1623
303184,104296,Active,28972,-1281
303185,107582,Closed,36663,-1354
303186,106183,Active,38744,-1008
303187,101414,Active,126639,-275
303188,101048,Closed,132729,-1810
303189,103329,Closed,32900,-1166
303190,102532,Active,65342,-1071
303191,101579,Active,195041,-1842
303192,103887,Active,12869,-657
303193,107086,Active,19896,-144
303194,105953,Closed,3938,-1291
303195,106357,Active,83135,-912
303196,103061,Active,154798,-1480
303197,102218,Closed,75544,-677
303198,100989,Closed,166838,-1497
303199,103273,Closed,6045,-1826
303200,104943,Active,168045,-965
303201,103505,Closed,142730,-414
303202,106556,Closed,59094,-1594
303203,101600,Closed,183622,-1104
303204,100507,Active,125674,-1337
303205,102326,Active,191973,-741
303206,104830,Active,51792,-118
303207,105576,Closed,152175,-1674
303208,107290,Closed,22641,-932
303209,100895,Closed,12404,-1748
303210,106847,Active,193822,-1411
303211,101148,Active,36889,-1871
303212,106494,Active,57639,-761
303213,107456,Active,106789,-1694
303214,103732,Active,151294,-981
303215,102115,Active,57462,-350
303216,100562,Closed,129956,-515
303217,101263,Closed,170239,-1437
303218,102787,Active,129827,-1113
303219,104379,Closed,182145,-751
303220,101081,Active,197328,-1802
303221,100385,Active,68845,-298
303222,100567,Active,59007,-237
303223,103956,Active,75663,-462
303224,106477,Closed,128199,-1109
303225,104888,Closed,37223,-183
303226,104825,Active,66494,-1631
303227,104884,Active,76636,-1029
303228,100181,Active,37731,-923
303229,102627,Closed,13125,-377
303230,105580,Active,160195,-248
303231,100705,Active,90179,-1635
303232,107037,Closed,121003,-1362
303233,103929,Closed,120018,-642
303234,105411,Active,87724,-103
303235,102797,Closed,1334,-934
303236,105566,Closed,119766,-1695
303237,102188,Closed,73719,-170
303238,103217,Active,125966,-9
303239,104569,Closed,184075,-638
303240,105468,Active,80975,-1525
303241,100356,Active,30806,-951
303242,102762,Closed,91059,-1316
303243,100539,Active,108475,-185
303244,100706,Active,185433,-971
303245,102029,Active,143429,-184
303246,102689,Closed,183203,-793
303247,106198,Closed,24621,-755
303248,102858,Active,191930,-327
303249,102645,Closed,18943,-525
303250,105951,Active,115996,-1341
303251,100360,Active,20989,-1036
303252,104562,Active,82299,-1357
303253,104698,Active,168227,-635
303254,101648,Closed,95785,-544
303255,105112,Active,182045,-1846
303256,106913,Active,78288,-829
303257,104991,Active,51200,-1692
303258,100404,Closed,185152,-1257
303259,103873,Closed,113152,-86
